Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah;T07;T13;T18;T_Avg;T_Max;T_Min;Rain;Sun;Pressure;RH07;RH13;RH18;RH_Avg;WS_Avg;WD_Most;WS_Max;WD_Max;Tanggal_DT
;2016;9;15;;;;;;;;;;;;;;;;;;;27.6;32.4;29.5;29.275;32.8;25.5;0.0;91.25;1011.3;81.64713259;50.31644633;75.46311334;72.26845621;9.5;0.0;15.0;100.0;2016-09-15
;2016;9;16;;;;;;;;;;;;;;;;;;;27.2;32.2;29.7;29.075;32.4;25.4;13.6;67.5;1011.1;89.00299558;58.50691687;76.23816699;78.18776875;7.5;0.0;12.0;120.0;2016-09-16
;2016;9;17;;;;;;;;;TS;;;;;;;;;;29.6;32.6;28.6;30.1;32.7;27.0;0.0;91.25;1010.2;78.23596233;61.69420929;71.58345954;72.43739837;8.5;0.0;15.0;120.0;2016-09-17
;2016;9;18;;;;;;;;;;;;;;;;;;;29.0;32.5;29.6;30.025;32.8;26.0;1.1;76.25;1010.3;76.5834689;63.96539312;71.50297706;72.158827;9.0;0.0;14.0;110.0;2016-09-18
;2016;9;19;;;;;;;;;;;;;;;;;;;28.8;32.1;30.0;29.925;32.6;26.5;0.0;96.25;1010.1;80.68559165;61.33106891;73.0487355;73.93774693;6.5;0.0;10.0;120.0;2016-09-19
;2016;9;20;;;;;;;;;;;;;;;;;;;28.4;32.8;30.1;29.925;33.0;26.8;0.0;93.75;1009.8;81.9563253;60.11223096;69.8377294;73.46565274;6.5;0.0;10.0;180.0;2016-09-20
;2016;9;21;;;;;;;;;;;;;;;;;;;26.4;30.9;29.2;28.225;32.2;24.9;0.0;56.25;1010.4;89.58884694;70.95040464;78.05768285;82.04644534;7.0;0.0;11.0;90.0;2016-09-21
;2016;9;22;;;;;;;;;;;;;;;;;;;29.8;32.7;29.7;30.5;33.2;26.2;0.0;73.75;1010.8;72.93984299;60.03771906;72.22171134;69.5347791;6.5;0.0;10.0;120.0;2016-09-22
;2016;9;23;;;;;;;;;TS;;;;;;;;;;27.1;32.3;29.8;29.075;33.0;25.6;2.2;91.25;1010.1;90.51892629;59.15969048;74.94020856;78.78443791;8.5;0.0;14.0;70.0;2016-09-23
;2016;9;24;;;;;;;;;TS;;;;;;;;;;25.7;29.1;26.5;26.75;31.9;22.7;67.0;48.75;1009.7;93.43235833;76.63174923;88.83314673;88.08240315;6.5;0.0;10.0;70.0;2016-09-24
;2016;9;25;;;;;;;;;TS;;;;;;;;;;26.3;31.7;28.8;28.275;31.8;24.7;4.4;45.0;1009.2;89.56567996;65.82938055;76.48615311;80.36172339;9.0;0.0;15.0;110.0;2016-09-25
;2016;9;26;;;;;;;;;;;;;;;;;;;24.8;31.78;26.2;26.895;32.6;23.6;26.1;57.5;1010.1;94.95326378;62.39645909;84.88100432;84.29599774;5.5;0.0;8.0;100.0;2016-09-26
;2016;9;27;;;;;;;;;TS;;;;;;;;;;27.2;32.4;30.0;29.2;32.5;24.7;0.0;70.0;1010.6;84.46076283;61.55004162;74.37439491;76.21149055;6.5;0.0;10.0;100.0;2016-09-27
;2016;9;28;;;;;;;;;;;;;;;;;;;26.0;32.8;27.6;28.1;33.0;25.9;0.2;47.5;1011.5;89.49542919;56.7195775;80.91703778;79.15686842;7.5;0.0;12.0;240.0;2016-09-28
;2016;9;29;;;;;;;;;;;;;;;;;;;27.5;30.9;29.9;28.95;32.5;26.0;2.3;66.25;1010.2;85.30646977;70.95040464;75.66102528;79.30609237;6.0;0.0;10.0;70.0;2016-09-29
;2016;9;30;;;;;;;;;TS;;;;;;;;;;29.7;27.3;28.2;28.725;32.5;27.0;0.0;47.5;1009.1;76.23816699;80.06064014;82.60358384;78.78513949;6.5;0.0;10.0;70.0;2016-09-30
;2016;10;13;;;;;;;;;TS;;;;;;;;;;26.8;26.4;27.1;26.775;29.6;25.4;6.9;0.0;1009.8;92.01812075;88.80836198;85.93320426;89.69445194;8.0;0.0;14.0;120.0;2016-10-13
;2016;10;14;;;;;;;;;;;;;;;;;;;26.8;32.4;29.3;28.825;32.2;26.0;3.0;0.0;1010.3;79.8410617;65.08457011;73.33393189;74.52515635;7.5;0.0;12.0;110.0;2016-10-14
;2016;10;15;;;;;;;;;;;;;;;;;;;27.4;32.8;30.5;29.525;33.0;25.2;0.0;0.0;1010.2;81.56777857;51.76891882;69.43702661;71.08537565;5.5;0.0;8.0;100.0;2016-10-15
;2016;10;16;;;;;;;;;;;;;;;;;;;27.8;32.6;30.0;29.55;33.2;25.7;0.0;0.0;1009.9;80.27445638;59.38995757;67.20251804;71.78534709;9.5;0.0;16.0;80.0;2016-10-16
;2016;10;17;;;;;;;;;;;;;;;;;;;27.4;33.4;30.9;29.775;33.6;26.0;0.0;100.0;1009.8;81.56777857;46.02543667;58.03768868;66.79967062;7.0;0.0;12.0;90.0;2016-10-17
;2016;10;18;;;;;;;;;;;;;;;;;;;27.8;32.2;30.8;29.65;32.9;26.0;0.0;100.0;1010.2;74.57459533;53.98016676;65.22579188;67.08878733;6.0;0.0;9.0;120.0;2016-10-18
;2016;10;19;;;;;;;;;;;;;;;;;;;27.7;33.2;30.9;29.875;33.6;25.9;0.0;0.0;1009.9;79.50894926;49.99562347;65.91347198;68.73174849;8.0;0.0;13.0;90.0;2016-10-19
;2016;10;20;;;;;;;;;;;;;;;;;;;29.7;32.9;31.0;30.825;33.4;28.0;0.0;97.5;1009.4;77.59684915;62.48585488;65.36231453;70.76046693;10.5;0.0;17.0;110.0;2016-10-20
;2016;10;21;;;;;;;;;;;;;;;;;;;27.2;28.7;28.6;27.925;31.2;25.9;0.0;0.0;1009.5;85.21088023;77.1320754;79.18897971;81.68570389;9.0;0.0;16.0;360.0;2016-10-21
;2016;10;22;;;;;;;;;L;;;;;;;;;;27.8;27.6;26.9;27.525;32.0;25.8;0.8;51.25;1011.0;88.38951903;85.33799824;86.63226607;87.1873256;7.5;0.0;12.0;70.0;2016-10-22
;2016;10;23;;;;;;;;;TS;;;;;;;;;;25.5;25.4;25.4;25.45;27.8;26.0;8.5;0.0;1010.9;94.21666413;92.57435181;92.57435181;93.39550797;4.5;0.0;7.0;140.0;2016-10-23
;2016;10;24;;;;;;;;;;;;;;;;;;;26.1;28.5;27.9;27.15;31.5;24.0;34.1;57.5;1011.0;85.6186221;80.56449657;73.92975254;81.43287333;7.0;0.0;11.0;290.0;2016-10-24
;2016;10;25;;;;;;;;;TS;;;;;;;;;;26.4;28.1;28.1;27.25;31.4;25.2;7.2;0.0;1010.6;88.80836198;72.65591805;83.29435615;83.39174954;6.5;0.0;11.0;320.0;2016-10-25
;2016;10;26;;;;;;;;;;;;;;;;;;;26.1;32.5;29.2;28.475;32.8;25.5;2.1;55.0;1011.4;92.69089061;58.7417071;75.99462346;80.02952794;7.0;0.0;11.0;130.0;2016-10-26
;2016;10;27;;;;;;;;;TS;;;;;;;;;;27.1;27.6;26.0;26.95;33.1;25.6;0.0;0.0;1011.5;84.42690909;80.91703778;87.14137534;84.22805782;9.0;0.0;14.0;250.0;2016-10-27
;2016;10;28;;;;;;;;;TS;;;;;;;;;;26.4;33.3;29.7;28.95;33.4;24.5;24.2;81.25;1011.0;88.80836198;53.8322262;74.88947388;76.58460601;6.0;0.0;9.0;120.0;2016-10-28
;2016;10;29;;;;;;;;;;;;;;;;;;;26.8;32.9;29.7;29.05;33.2;24.9;7.5;0.0;1010.2;87.36803915;56.80025028;75.5625772;76.77472645;6.5;0.0;11.0;70.0;2016-10-29
;2016;10;30;;;;;;;;;;;;;;;;;;;27.2;33.6;30.6;29.65;33.8;25.5;0.0;97.5;1011.0;82.22680582;54.08583816;65.7108966;71.0625866;8.0;0.0;13.0;110.0;2016-10-30
;2016;10;31;;;;;;;;;;;;;;;;;;;27.8;34.0;30.0;29.9;34.3;26.1;0.0;62.5;1010.8;78.83384428;51.24573247;70.42653442;69.83498886;5.5;0.0;8.0;80.0;2016-10-31
;2016;11;13;;;;;;;;;;;;;;;;;;;28.5;34.2;31.2;30.6;34.7;26.6;0.0;95.0;1011.8;78.43974735;49.35278488;64.88419654;67.77911903;7.0;0.0;12.0;90.0;2016-11-13
;2016;11;14;;;;;;;;;;;;;;;;;;;28.5;34.2;31.2;30.6;34.3;26.3;0.0;87.5;1011.1;74.9500535;51.94324744;61.85150149;65.92371398;6.5;0.0;10.0;110.0;2016-11-14
;2016;11;15;;;;;;;;;;;;;;;;;;;28.2;33.4;31.0;30.2;34.0;25.8;0.0;100.0;1010.4;74.09605541;51.77012592;67.22315035;66.79634677;7.0;0.0;11.0;100.0;2016-11-15
;2016;11;16;;;;;;;;;;;;;;;;;;;28.4;34.2;31.2;30.55;34.6;26.3;0.0;100.0;1009.5;72.82944435;46.8094901;63.66442845;64.03320182;7.0;0.0;11.0;120.0;2016-11-16
;2016;11;17;;;;;;;;;;;;;;;;;;;29.0;34.3;31.6;30.975;34.6;26.4;0.0;100.0;1010.6;71.14918419;47.40929505;61.55160455;62.81481699;8.0;0.0;13.0;80.0;2016-11-17
;2016;11;18;;;;;;;;;TS;;;;;;;;;;28.6;34.9;32.2;31.075;35.0;26.6;0.0;100.0;1010.9;75.00257049;45.98629639;63.76119538;64.93815818;7.5;0.0;12.0;70.0;2016-11-18
;2016;11;19;;;;;;;;;;;;;;;;;;;29.5;34.4;31.8;31.3;35.1;27.7;0.0;100.0;1011.1;75.46311334;46.0001217;58.18828946;63.77865946;9.5;0.0;15.0;100.0;2016-11-19
;2016;11;20;;;;;;;;;;;;;;;;;;;28.8;34.6;31.0;30.8;34.8;26.4;0.0;100.0;1009.6;75.10678397;44.71162282;65.98031135;65.22637553;7.5;0.0;12.0;130.0;2016-11-20
;2016;11;21;;;;;;;;;;;;;;;;;;;29.2;34.3;31.4;31.025;34.8;27.0;0.0;100.0;1009.8;72.60634996;48.42281875;63.80551855;64.36025931;8.0;0.0;14.0;100.0;2016-11-21
;2016;11;22;;;;;;;;;;;;;;;;;;;29.0;34.4;31.2;30.9;34.5;26.0;0.0;100.0;1009.5;73.84640907;52.11517988;65.49745478;66.3263632;9.0;0.0;15.0;100.0;2016-11-22
;2016;11;23;;;;;;;;;;;;;;;;;;;30.2;35.2;32.0;31.9;35.6;27.0;0.0;100.0;1009.3;72.50003463;39.59405872;53.80366206;59.59944751;8.5;0.0;14.0;120.0;2016-11-23
;2016;11;24;;;;;;;;;TS;;;;;;;;;;28.7;35.2;31.7;31.075;35.4;27.1;0.0;100.0;1009.7;79.93758602;52.27395549;67.66449342;69.95340524;6.0;0.0;10.0;100.0;2016-11-24
;2016;11;25;;;;;;;;;TS;;;;;;;;;;29.0;32.8;26.8;29.4;33.2;27.8;0.0;40.0;1009.5;74.52691234;65.93660592;79.8410617;73.70787307;8.5;0.0;15.0;180.0;2016-11-25
;2016;11;26;;;;;;;;;TS;;;;;;;;;;26.3;34.1;30.4;29.275;34.4;25.1;23.1;82.5;1009.7;90.35077985;56.65058245;67.46468805;76.20420755;9.0;0.0;16.0;60.0;2016-11-26
;2016;11;27;;;;;;;;;;;;;;;;;;;27.0;33.4;30.5;29.475;33.5;24.6;26.5;70.0;1010.8;85.90249605;56.09608136;72.66364383;75.14117932;7.5;0.0;13.0;70.0;2016-11-27
;2016;11;28;;;;;;;;;TS;;;;;;;;;;29.3;32.0;30.6;30.3;34.0;26.5;0.0;62.5;1011.1;81.58490261;65.42092889;70.77844325;74.84229434;6.5;0.0;10.0;80.0;2016-11-28
;2016;11;29;;;;;;;;;;;;;;;;;;;28.3;34.4;30.5;30.375;34.4;25.6;3.0;87.5;1011.8;81.19922612;53.68666285;74.62840403;72.67837978;6.5;0.0;10.0;100.0;2016-11-29
;2016;11;30;;;;;;;;;;;;;;;;;;;28.2;35.0;30.4;30.45;35.0;25.8;0.0;98.75;1011.4;79.01327431;51.08392031;68.73669451;69.46179086;6.5;0.0;11.0;60.0;2016-11-30
;2016;12;13;;;;;;;;;TS;;;;;;;;;;26.3;29.5;25.0;26.775;31.0;25.2;0.0;0.0;1009.5;89.56567996;69.46854542;93.32637261;85.48156949;8.0;0.0;13.0;260.0;2016-12-13
;2016;12;14;;;;;;;;;;;;;;;;;;;25.0;31.9;29.1;27.75;32.0;24.2;5.3;43.75;1010.6;93.32637261;60.01093725;73.90044494;80.14103185;8.5;0.0;14.0;280.0;2016-12-14
;2016;12;15;;;;;;;;;TS;;;;;;;;;;26.2;29.7;26.2;27.075;31.6;25.0;0.0;43.75;1009.3;84.88100432;75.5625772;87.97725282;83.32545966;8.0;0.0;13.0;60.0;2016-12-15
;2016;12;16;;;;;;;;;L;;;;;;;;;;25.8;32.0;29.4;28.25;32.6;24.8;3.5;75.0;1009.0;93.44717431;63.0285748;72.71866606;80.66039737;8.5;0.0;13.0;320.0;2016-12-16
;2016;12;17;;;;;;;;;TS;;;;;;;;;;26.2;31.6;28.3;28.075;32.4;24.6;1.7;25.0;1009.8;87.19895647;63.94518647;78.34887551;79.17299373;8.0;0.0;13.0;290.0;2016-12-17
;2016;12;18;;;;;;;;;;;;;;;;;;;28.3;30.1;28.6;28.825;32.1;26.2;0.0;52.5;1009.1;79.76882005;71.13653696;78.48482848;77.28975139;12.0;0.0;20.0;320.0;2016-12-18
;2016;12;19;;;;;;;;;TS;;;;;;;;;;27.5;32.4;27.6;28.75;33.0;26.0;0.0;53.75;1008.0;83.81876865;64.49001925;78.74269953;77.71756402;10.5;0.0;17.0;240.0;2016-12-19
;2016;12;20;;;;;;;;;;;;;;;;;;;27.0;31.6;29.8;28.85;33.0;24.3;21.6;81.25;1007.1;83.64219362;70.08599292;74.94020856;78.07764718;12.0;0.0;19.0;300.0;2016-12-20
;2016;12;21;;;;;;;;;;;;;;;;;;;28.0;32.8;29.6;29.6;33.8;25.8;0.0;68.75;1006.5;76.79204407;57.84213439;68.22812865;69.91358779;13.0;0.0;23.0;340.0;2016-12-21
;2016;12;22;;;;;;;;;;;;;;;;;;;26.6;33.7;30.2;29.275;33.6;25.4;0.0;87.5;1006.6;79.75157074;56.88272003;72.50003463;72.22147403;12.5;0.0;21.0;300.0;2016-12-22
;2016;12;23;;;;;;;;;;;;;;;;;;;28.7;32.2;26.2;28.95;33.5;26.2;0.0;46.25;1006.7;74.36745177;61.99036015;82.58819823;73.32836548;12.0;0.0;21.0;290.0;2016-12-23
;2016;12;24;;;;;;;;;;;;;;;;;;;26.9;33.6;31.3;29.675;35.0;25.4;7.2;75.0;1007.7;91.25511694;47.76233106;64.34269595;73.65381522;9.0;0.0;16.0;310.0;2016-12-24
;2016;12;25;;;;;;;;;TS;;;;;;;;;;27.1;32.8;30.2;29.3;34.2;25.4;0.0;87.5;1007.6;79.24070431;57.84213439;70.54503961;71.71714566;7.0;0.0;10.0;300.0;2016-12-25
;2016;12;26;;;;;;;;;TS;;;;;;;;;;27.4;32.8;28.6;29.05;33.4;26.0;0.2;87.5;1007.6;80.83448158;58.97299483;76.38781868;74.25744417;9.0;0.0;15.0;301.0;2016-12-26
;2016;12;27;;;;;;;;;TS;;;;;;;;;;27.2;32.6;25.7;28.175;33.2;24.7;29.0;65.0;1008.1;90.53944797;65.21512909;93.43235833;84.93159584;11.0;0.0;19.0;290.0;2016-12-27
;2016;12;28;;;;;;;;;TS;;;;;;;;;;25.9;31.8;29.8;28.35;32.8;24.1;20.5;30.0;1008.0;88.68242504;66.50301628;75.61192733;79.86994842;5.5;0.0;9.0;70.0;2016-12-28
;2016;12;29;;;;;;;;;TS;;;;;;;;;;26.8;32.6;26.9;28.275;33.2;26.1;0.4;97.5;1009.2;88.13596701;62.27561213;81.36566725;79.97830335;7.0;0.0;12.0;290.0;2016-12-29
;2016;12;30;;;;;;;;;TS;;;;;;;;;;26.4;28.6;24.8;26.55;29.7;25.4;7.2;0.0;1008.3;93.53442063;83.46872964;93.29534249;90.95822835;7.5;0.0;13.0;200.0;2016-12-30
;2016;12;31;;;;;;;;;TS;;;;;;;;;;25.4;31.3;28.8;27.725;31.4;24.4;62.5;12.5;1009.1;89.35147232;66.17880492;77.87568483;80.6893586;5.5;0.0;8.0;120.0;2016-12-31
;2017;1;13;;;;;;;;;;;;;;;;;;;25.2;31.7;25.1;26.8;34.0;24.0;54.5;60.0;1008.3;92.54023703;67.05052568;90.89449208;85.75637296;11.5;0.0;21.0;310.0;2017-01-13
;2017;1;14;;;;;;;;;TS;;;;;;;;;;25.7;31.8;24.2;26.85;33.0;24.7;0.4;65.0;1008.4;89.42403488;59.93414007;94.8817223;83.41598303;10.5;0.0;17.0;310.0;2017-01-14
;2017;1;15;;;;;;;;;TS;;;;;;;;;;26.0;28.5;27.6;27.025;31.2;24.2;51.1;1.25;1008.9;94.28156807;79.85364284;86.83341426;88.81254831;5.5;0.0;8.0;240.0;2017-01-15
;2017;1;16;;;;;;;;;TS;;;;;;;;;;24.8;29.2;24.5;25.825;32.0;24.1;29.7;0.0;1009.8;94.12279846;72.60634996;94.91778771;88.94243365;6.5;0.0;10.0;320.0;2017-01-16
;2017;1;17;;;;;;;;;;;;;;;;;;;25.0;29.2;25.9;26.275;30.0;24.2;6.0;20.0;1009.3;90.87341003;75.99462346;94.26872644;88.00254249;7.0;0.0;11.0;350.0;2017-01-17
;2017;1;18;;;;;;;;;TS;;;;;;;;;;25.4;31.8;30.0;28.15;32.4;24.2;10.4;78.75;1011.8;90.15280439;65.28876478;70.42653442;79.00522699;5.5;0.0;8.0;200.0;2017-01-18
;2017;1;19;;;;;;;;;TS;;;;;;;;;;26.2;30.9;26.7;27.5;31.8;25.4;0.3;7.5;1011.7;91.91163812;72.23305464;89.65761036;86.42848531;6.5;0.0;12.0;180.0;2017-01-19
;2017;1;20;;;;;;;;;TS;;;;;;;;;;25.5;31.2;29.2;27.85;32.2;24.4;42.6;46.25;1009.3;93.40248563;67.35084375;72.60634996;81.69054124;6.5;0.0;10.0;101.0;2017-01-20
;2017;1;21;;;;;;;;;TS;;;;;;;;;;26.0;31.0;24.7;26.925;31.5;24.6;28.5;57.5;1010.7;91.87537923;68.47518263;95.77693922;87.00072008;8.5;0.0;15.0;260.0;2017-01-21
;2017;1;22;;;;;;;;;TS;;;;;;;;;;25.2;31.2;25.5;26.775;32.4;24.4;40.6;61.25;1012.0;93.35706611;69.85416442;95.03381947;87.90052903;8.5;0.0;14.0;220.0;2017-01-22
;2017;1;23;;;;;;;;;;;;;;;;;;;25.2;30.8;25.9;26.775;31.0;24.0;38.4;13.75;1011.2;91.72637247;64.60756723;95.0785005;85.78470317;8.0;0.0;12.0;130.0;2017-01-23
;2017;1;24;;;;;;;;;TS;;;;;;;;;;26.0;31.8;29.2;28.25;32.6;25.0;6.2;61.25;1010.9;93.4765684;67.72628346;76.67978017;82.83980011;7.5;0.0;13.0;320.0;2017-01-24
;2017;1;25;;;;;;;;;;;;;;;;;;;26.2;31.4;27.4;27.8;32.2;25.0;8.33;52.5;1011.4;91.91163812;68.71934521;80.83448158;83.34427576;12.0;0.0;20.0;320.0;2017-01-25
;2017;1;26;;;;;;;;;;;;;;;;;;;24.7;30.7;24.4;26.125;32.2;24.5;0.3;6.25;1010.8;91.62989928;63.30535139;92.39999208;84.74128551;10.5;0.0;17.0;270.0;2017-01-26
;2017;1;27;;;;;;;;;TS;;;;;;;;;;25.9;26.7;27.0;26.375;32.0;23.9;6.0;12.5;1008.7;89.47175936;88.10986642;85.90249605;88.2389703;13.5;0.0;21.0;300.0;2017-01-27
;2017;1;28;;;;;;;;;TS;;;;;;;;;;25.6;32.7;24.3;27.05;32.9;24.9;4.3;75.0;1008.0;87.81333904;57.19983279;95.73714711;82.14091449;9.0;0.0;15.0;290.0;2017-01-28
;2017;1;29;;;;;;;;;TS;;;;;;;;;;25.6;31.0;24.2;26.6;32.2;24.0;16.5;43.75;1008.7;87.02432998;68.47518263;94.8817223;84.35139122;11.0;0.0;17.0;330.0;2017-01-29
;2017;1;30;;;;;;;;;L;;;;;;;;;;25.3;31.0;30.0;27.9;32.0;24.0;19.2;43.75;1009.5;90.93631279;63.52189652;73.0487355;79.6108144;9.5;0.0;16.0;270.0;2017-01-30
;2017;1;31;;;;;;;;;TS;;;;;;;;;;25.1;31.5;26.1;26.95;30.8;24.6;3.3;18.75;1008.9;93.34176114;67.53997989;91.09913484;86.33065925;5.5;0.0;8.0;180.0;2017-01-31
;2017;2;13;;;;;;;;;;;;;;;;;;;24.9;30.7;27.9;27.1;31.4;24.3;2.1;46.25;1012.3;94.13642781;72.12385831;81.03924792;85.35899046;7.0;0.0;12.0;201.0;2017-02-13
;2017;2;14;;;;;;;;;TS;;;;;;;;;;25.5;30.2;26.3;26.875;30.8;24.7;1.2;43.75;1012.8;90.97768104;71.84596736;90.35077985;86.03802732;5.5;0.0;9.0;250.0;2017-02-14
;2017;2;15;;;;;;;;;TS;;;;;;;;;;25.8;31.8;25.3;27.175;31.9;23.7;41.0;90.0;1012.4;92.64148299;60.52037617;95.8350206;85.40959069;5.5;0.0;8.0;280.0;2017-02-15
;2017;2;16;;;;;;;;;TS;;;;;;;;;;25.9;30.9;25.3;27.0;31.6;24.4;34.7;76.25;1011.8;89.47175936;66.53499835;96.66193865;85.53511393;9.0;0.0;15.0;150.0;2017-02-16
;2017;2;17;;;;;;;;;TS;;;;;;;;;;24.8;30.6;27.0;26.8;31.5;24.0;32.5;65.0;1011.3;94.95326378;68.22602122;92.05286809;87.54635422;5.0;0.0;8.0;100.0;2017-02-17
;2017;2;18;;;;;;;;;TS;;;;;;;;;;26.1;30.9;28.6;27.925;31.7;24.8;2.0;81.25;1012.1;90.30761063;71.5905436;72.94361429;81.28734479;9.0;0.0;15.0;320.0;2017-02-18
;2017;2;19;;;;;;;;;TS;;;;;;;;;;26.9;32.1;27.8;28.425;33.3;26.1;0.0;72.5;1011.4;87.39569698;69.13500567;89.9006044;83.45675101;12.0;0.0;23.0;300.0;2017-02-19
;2017;2;20;;;;;;;;;TS;;;;;;;;;;25.9;31.0;29.4;28.05;32.7;24.0;17.7;53.75;1010.5;94.26872644;72.28724043;78.14728098;84.74299357;5.5;0.0;8.0;330.0;2017-02-20
;2017;2;21;;;;;;;;;;;;;;;;;;;25.8;28.3;28.2;27.025;30.5;24.9;0.4;3.75;1010.9;91.03889911;84.82161161;82.60358384;87.37574842;5.5;0.0;8.0;80.0;2017-02-21
;2017;2;22;;;;;;;;;;;;;;;;;;;25.7;31.4;29.3;28.025;32.3;24.8;0.5;75.0;1011.6;92.62483587;69.97066069;74.00767844;82.30700272;5.5;0.0;9.0;60.0;2017-02-22
;2017;2;23;;;;;;;;;TS;;;;;;;;;;27.2;32.6;30.7;29.425;33.0;25.7;0.0;70.0;1011.1;84.46076283;57.68393978;67.02916186;73.40865683;7.0;0.0;11.0;110.0;2017-02-23
;2017;2;24;;;;;;;;;TS;;;;;;;;;;25.9;31.1;29.6;28.125;33.8;25.1;0.8;77.5;1011.2;88.68242504;67.91077011;77.5514421;80.70676557;10.0;0.0;17.0;330.0;2017-02-24
;2017;2;25;;;;;;;;;TS;;;;;;;;;;26.1;31.4;28.5;28.025;32.6;24.8;0.0;63.75;1010.7;87.95030093;66.24430228;76.33826502;79.62079229;8.0;0.0;13.0;290.0;2017-02-25
;2017;2;26;;;;;;;;;TS;;;;;;;;;;25.5;32.1;27.6;27.675;32.4;24.7;0.4;68.75;1009.0;91.78300704;62.5074018;86.08433225;83.03943703;7.0;0.0;11.0;290.0;2017-02-26
;2017;2;27;;;;;;;;;TS;;;;;;;;;;26.0;32.4;26.7;27.775;32.5;25.0;0.8;40.0;1008.9;91.87537923;65.08457011;90.43574639;84.81776874;4.5;0.0;7.0;300.0;2017-02-27
;2017;2;28;;;;;;;;;TS;;;;;;;;;;25.7;31.6;28.8;27.95;31.9;24.8;68.9;51.25;1009.5;92.62483587;62.14670158;77.87568483;81.31801453;8.5;0.0;15.0;350.0;2017-02-28
;2017;3;13;;;;;;;;;TS;;;;;;;;;;25.1;31.8;25.2;26.8;32.4;23.0;82.5;41.25;1010.4;94.98816309;61.69933333;90.10748481;85.44578608;9.0;0.0;15.0;150.0;2017-03-13
;2017;3;14;;;;;;;;;TS;;;;;;;;;;25.4;32.2;27.4;27.6;32.4;24.2;2.7;85.0;1010.7;90.95705307;61.99036015;79.37589577;80.82009051;7.5;0.0;12.0;160.0;2017-03-14
;2017;3;15;;;;;;;;;;;;;;;;;;;25.9;30.0;29.6;27.85;32.0;25.0;0.2;57.5;1010.4;88.68242504;71.73280999;74.16646199;80.81603051;7.5;0.0;12.0;70.0;2017-03-15
;2017;3;16;;;;;;;;;TS;;;;;;;;;;26.9;32.0;27.4;28.3;32.6;25.6;0.0;67.5;1009.8;90.47755653;64.22033295;87.53180874;83.17681369;8.5;0.0;15.0;120.0;2017-03-16
;2017;3;17;;;;;;;;;TS;;;;;;;;;;27.3;32.4;29.9;29.225;33.2;26.2;5.0;57.5;1011.0;89.79189541;62.13369819;72.33389859;78.5128469;7.0;0.0;11.0;110.0;2017-03-17
;2017;3;18;;;;;;;;;TS;;;;;;;;;;26.5;31.0;27.4;27.85;31.8;25.1;10.5;36.25;1011.4;87.28417611;66.60058666;83.04243937;81.05284456;6.0;0.0;11.0;201.0;2017-03-18
;2017;3;19;;;;;;;;;TS;;;;;;;;;;25.8;31.4;28.9;27.975;31.8;25.3;0.0;28.75;1011.1;89.44796155;63.80551855;78.61867237;80.33002851;5.5;0.0;8.0;100.0;2017-03-19
;2017;3;20;;;;;;;;;TS;;;;;;;;;;26.1;31.8;25.5;27.375;32.4;25.4;0.0;18.75;1010.2;89.51897197;60.52037617;88.57920169;82.03438045;10.0;0.0;17.0;310.0;2017-03-20
;2017;3;21;;;;;;;;;TS;;;;;;;;;;25.4;28.8;24.9;26.125;32.2;24.6;4.5;52.5;1009.4;88.55304403;73.73748928;89.22786966;85.01786175;9.5;0.0;16.0;290.0;2017-03-21
;2017;3;22;;;;;;;;;;;;;;;;;;;27.1;31.7;29.0;28.725;32.1;24.1;5.5;41.25;1010.3;83.67788437;63.41398021;72.4928606;75.81565239;9.0;0.0;14.0;310.0;2017-03-22
;2017;3;23;;;;;;;;;;;;;;;;;;;26.8;32.2;26.2;28.0;33.0;26.0;0.3;48.75;1010.3;85.84058786;65.55177739;79.56966891;79.2006555;10.5;0.0;18.0;320.0;2017-03-23
;2017;3;24;;;;;;;;;TS;;;;;;;;;;26.2;32.2;27.8;28.1;32.4;25.2;0.0;47.5;1011.1;91.91163812;60.82064826;70.40732593;78.76281261;9.0;0.0;16.0;200.0;2017-03-24
;2017;3;25;;;;;;;;;TS;;;;;;;;;;25.6;31.4;29.9;28.125;32.4;24.8;0.0;67.5;1010.6;84.67439381;62.59952907;76.33384623;77.07054073;6.0;0.0;9.0;70.0;2017-03-25
;2017;3;26;;;;;;;;;TS;;;;;;;;;;25.0;29.8;23.8;25.9;32.8;24.0;38.6;11.25;1011.1;93.32637261;77.64202435;88.11439035;88.10228998;8.5;0.0;14.0;260.0;2017-03-26
;2017;3;27;;;;;;;;;TS;;;;;;;;;;25.2;30.5;29.4;27.575;31.4;23.3;19.4;51.25;1011.7;93.35706611;66.89817754;77.45992599;82.76805894;7.5;0.0;12.0;320.0;2017-03-27
;2017;3;28;;;;;;;;;TS;;;;;;;;;;26.2;30.5;28.7;27.9;31.2;25.0;0.0;35.0;1012.2;91.91163812;76.61510022;81.35589751;85.44856849;5.5;0.0;8.0;100.0;2017-03-28
;2017;3;29;;;;;;;;;TS;;;;;;;;;;26.0;32.3;27.7;28.0;32.5;24.9;0.0;63.75;1011.9;89.49542919;62.64916376;85.36936131;81.75234586;7.0;0.0;11.0;120.0;2017-03-29
