Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah
29/03/2015;2015;3;29;21,4;28,2;27;24,5;29;20,6;-;100;;1015,3;90;77,14696296;85,27630414;85,60581678;1,275;90;6;70
30/03/2015;2015;3;30;21;28,6;26;24,15;29,8;21,4;-;100;;1015,1;96;78,87048788;90,48993562;90,34010587;1,545833333;90;7;60
31/03/2015;2015;3;31;21,8;29,2;28;25,2;30,2;21,4;-;100;;1015,3;87,93246726;74,25638706;83,76872067;83,47251056;1,004166667;360;8;350
01/04/2015;2015;4;1;22,5;28,6;26,6;25,05;29,2;22,1;-;68,75;;1015,4;90,95050487;77,28468835;85,22030162;86,10149993;1,591666667;45;06;20
02/04/2015;2015;4;2;22,2;28,8;25,4;24,65;30,4;21,8;2;100;;1013,8;82,39437863;71,07918647;92,29390029;82,04046101;1,775;45;08;360
03/04/2015;2015;4;3;21,6;26,2;20,9;22,575;27,8;21;4,2;50;;1012,5;91,84369596;83,38289572;98,94408455;91,50359305;2,283333333;360;05;320
04/04/2015;2015;4;4;22;28;26,8;24,7;28,7;20,4;41;81,25;;1013,8;86,07762249;82,08972518;90,63460477;86,21989373;0,825;360;06;350
05/04/2015;2015;4;5;22,1;28,4;27,4;25;29,5;21,9;-;100;;1012,7;88,01645122;78,87612075;87,14470937;85,51343314;1,270833333;360;09;360
06/04/2015;2015;4;6;22,2;29;21,6;23,75;30;21,8;6;56,25;;1012,9;89,95769386;72,70901456;95,86610016;87,12262561;1,604166667;90;12;140
07/04/2015;2015;4;7;21,6;21;20,2;21,1;26,8;17,2;16;35;;1014;89,85856795;97,89765645;97,87453963;93,872333;1,325;135;21;320
08/04/2015;2015;4;8;21,6;27,3;27;24,375;29;20,6;130;62,5;;1014,6;87,90690087;82,74996853;85,28733077;85,96277526;0,85;360;07;330
09/04/2015;2015;4;9;22;28,8;26,6;24,85;30;21,6;-;100;;1015,2;84,17536305;72,56496459;81,70555618;80,65531172;1,275;360;07;10
10/04/2015;2015;4;10;21,8;27,8;26,4;24,45;29;17;2,5;62,5;;1016;89,86858074;82,00262689;88,73676303;87,61913785;1,4875;360;05;350
11/04/2015;2015;4;11;22;26,6;23,8;23,6;29;21,6;-;0;;1015,6;89,90241102;81,70946943;92,08463329;88,39973119;1,475;360;05;220
12/04/2015;2015;4;12;21,6;25,2;23,2;22,9;27;21;44;0;;1015,9;91,81661602;84,88959866;95,95139201;91,11855568;1,158333333;180;07;270
