Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah;
07/03/2016;2016;3;7;27,8;31,4;29,4;29,1;32,4;25,8;0;0;;1011,6;92,1642311;71,17028967;86,39699173;85,4739359;1,875;135;12;140;
08/03/2016;2016;3;8;27,2;32,7;29,9;29,25;33,2;26;0;0;;1010,2;93,62905954;72,49768502;82,35574493;85,52788726;2,875;315;21;330;
09/03/2016;2016;3;9;27,8;28;29,2;28,2;32,6;25,6;0;0;;1010,3;89,11389683;83,21777799;87,78663646;87,30805203;1,583333333;315;8;330;
10/03/2016;2016;3;10;27;32,8;30,8;29,4;33,2;26,2;0;0;;1012;88,9186083;64,67331285;82,27817161;81,19717526;1,375;180;6;190;
11/03/2016;2016;3;11;28;32;30,2;29,55;32,8;26,4;0;0;;1011,8;90,67079778;74,01999842;78,08564739;83,36181034;2,416666667;315;8;150;
12/03/2016;2016;3;12;27,8;27,8;29,8;28,3;32,6;26,2;0,9;0;;1011,7;89,10972888;89,11419454;82,13658317;87,36755887;1,791666667;270;9;290;
13/03/2016;2016;3;13;26,8;32;29,6;28,8;33,6;26,7;0;0;;1011,4;91,9930937;66,55357556;85,06068774;83,90011268;2,833333333;315;11;330;
14/03/2016;2016;3;14;27,4;30,8;29,2;28,7;32,6;25;0;0;;1011,3;93,65463722;77,36020581;84,96958788;87,40976703;1,833333333;315;9;320;
15/03/2016;2016;3;15;27,2;31,5;27,8;28,425;32,8;26;TTU;0;;1010,6;92,06456601;69,96796532;84,8795351;84,74415811;2,541666667;360;15;350;
16/03/2016;2016;3;16;27;30,6;29,8;28,6;32;28,6;0;0;;1010,9;92,02947021;75,9461216;84,11797757;86,0307599;3,208333333;270;15;250;
17/03/2016;2016;3;17;26,8;32,3;29,3;28,8;33;25,8;42,5;0;;1010,4;91,99534839;66,74691745;86,39626939;84,28347091;1,916666667;270;10;290;
18/03/2016;2016;3;18;26,8;29,8;29,4;28,2;31,8;25,8;0;0;;1010,9;96,76232128;76,90766905;89,29751786;89,93245737;2,583333333;180;7;170;
19/03/2016;2016;3;19;27,2;28,4;29,2;28;32,6;25,8;0,6;0;;1010,2;93,62905954;84,8168449;87,81212508;89,97177226;2;315;10;320;
20/03/2016;2016;3;20;27;32;30,4;29,1;33,2;26;TTU;0;;1010,4;95,18306071;71,50232523;85,00261973;86,7177666;2,125;135;7;150;
21/03/2016;2016;3;21;27,8;31,2;30;29,2;33;25,4;TTU;0;;1010,7;92,16614496;76,23134716;86,34208004;86,72642928;2,666666667;315;10;300;
22/03/2016;2016;3;22;27,6;32;29,4;29,15;32,4;26,1;0;0;;1009,6;90,59645388;70,26470386;84,81643419;84,06851145;1,958333333;315;7;300;
23/03/2016;2016;3;23;28,2;31,2;27,8;28,85;33,2;25,2;23;0;;1010,7;85,48268328;76,22540243;93,73446997;85,23130974;2;45;10;40;
24/03/2016;2016;3;24;26;32,4;29,5;28,475;33,2;25,6;4,4;0;;1013;93,45255489;72,95010556;87,90674609;86,94049036;0,958333333;180;7;190;
25/03/2016;2016;3;25;26,8;31,4;30,2;28,8;33;25,8;0;0;;1013,8;90,42018093;77,61476689;85,11549491;85,89265591;2,208333333;315;7;170;
26/03/2016;2016;3;26;27,2;31,8;30,4;29,15;33,2;26,2;0;0;;1013,9;92,0572981;75,18843367;82,26700779;85,39250941;2,25;315;11;300;
27/03/2016;2016;3;27;27;33;30,4;29,35;33,4;26;0;0;;1013,5;90,4629987;61,30583519;80,8612439;80,77326912;2,916666667;135;14;110;
28/03/2016;2016;3;28;26,4;30,8;29,4;28,25;32,4;25,4;1,3;0;;1013,3;94,31124709;77,35562667;86,27442284;88,06313592;2,458333333;90;10;100;
29/03/2016;2016;3;29;26,6;30,5;28;27,925;31,2;26;6,8;0;;1013,5;91,95288955;73,89767548;92,12976979;87,48330609;1,583333333;135;12;140;
30/03/2016;2016;3;30;27;32;27,4;28,35;32;25,4;18,7;0;;1013,8;95,17851484;72,74290161;93,59628407;89,17405384;2,869565217;90;16;110;
31/03/2016;2016;3;31;27;31,8;27,6;28,35;32,2;25,6;1,6;0;;1012,9;90,46460312;71,3771434;87,43938563;84,93643382;3,666666667;270;20;280;
01/04/2016;2016;4;1;27,4;31,8;28,2;28,7;32,2;25,2;0;0;;1011,5;85,98047559;68,88945755;89,06624389;82,47916315;2,291666667;90;12;90;
02/04/2016;2016;4;2;26,8;32;29,6;28,8;33,4;25,2;4,4;0;;1012,1;93,56976976;70,24264736;82,05365631;84,8589608;5,444444444;110;16;110;
03/04/2016;2016;4;3;25,4;31,6;29,8;28,05;32;25,1;ttu;0;;1012,7;90,11636231;71,27059929;82,27305486;83,44409469;5,791666667;90;15;100;
04/04/2016;2016;4;4;27,8;32,4;30;29,5;32,8;26,6;0;0;;1012,3;90,62971894;71,70927852;82,35114659;83,82996575;5,791666667;90;16;70;
05/04/2016;2016;4;5;28,4;33,2;30;30;33,2;27;0;0;;1011,1;86,27811924;63,77638986;83,56224807;79,9737191;3,25;90;14;110;
06/04/2016;2016;4;6;27;29;29,4;28,1;32,6;25,8;20,7;0;;1011,6;92,02768752;85,00261973;87,81050119;89,21712399;2,666666667;135;12;130;
07/04/2016;2016;4;7;26;31,8;28,6;28,1;32,4;26;0,5;0;;1012,5;98,34536618;71,38849988;90,71193374;89,69779149;2,25;90;12;90;
08/04/2016;2016;4;8;28;30,4;28;28,6;32,6;25,8;25,2;0;;1010,8;92,19916479;79,89268651;86,04560581;87,58415548;2,75;180;10;170;
09/04/2016;2016;4;9;26,6;31;27,2;27,85;32,6;25,6;2,4;0;;1011,3;95,13937027;80,12695374;90,42965062;90,20883622;3,041666667;135;14;130;
10/04/2016;2016;4;10;26,6;30,6;27,6;27,85;32,6;25,8;11,9;0;;1011,5;93,54244655;77,27370657;93,68341512;89,5105037;3,333333333;315;15;320;
11/04/2016;2016;4;11;27;30,8;27;27,95;31;25,8;15,5;0;;1011,2;95,18199109;78,70334174;95,14032844;91,05191309;3,125;315;12;130;
12/04/2016;2016;4;12;26,6;31,1;29,2;28,375;31,4;26,4;0;0;;1011,4;95,13923338;68,46874111;83,63414737;85,59533881;3,541666667;135;17;120;
13/04/2016;2016;4;13;27,4;30,8;28;28,4;31,7;25,6;30,8;0;;1010,5;90,5535251;76,04014639;89,8757243;86,75573022;5,041666667;135;19;120;
14/04/2016;2016;4;14;26,6;28,4;28,2;27,45;31;26,4;14,9;0;;1010,6;88,82490228;89,25384067;87,70804399;88,6529223;6,958333333;90;25;130;
15/04/2016;2016;4;15;26,8;26,8;26,8;26,8;30;24,4;84,5;0;;1010,7;93,57229501;95,16221427;95,13882274;94,36140676;4,583333333;90;21;100;
16/04/2016;2016;4;16;25,8;30,2;29;27,7;31,8;26,4;0;0;;1011,6;98,33832315;81,18090313;84,87263355;90,68254574;2,583333333;90;11;90;
17/04/2016;2016;4;17;27,6;31,2;29;28,85;32,4;26,4;1,4;0;;1011,1;93,6822103;76,22896927;87,81277464;87,85154113;3,416666667;90;17;110;
18/04/2016;2016;4;18;28;31,6;29,6;29,3;32,2;25;74,3;0;;1011,3;92,96537653;73,823362;86,45314839;86,55181586;3,916666667;135;23;120;
19/04/2016;2016;4;19;25,8;30,1;28,4;27,525;31;25,2;12;0;;1011,4;96,68895107;73,70033479;87,6571916;88,68385713;3;135;11;120;
20/04/2016;2016;4;20;27,8;30,2;28,8;28,65;31,2;26;6,9;0;;1011,7;90,63125003;69,17708977;85,48228854;83,98046959;4,958333333;90;19;140;
21/04/2016;2016;4;21;26,2;31,2;28;27,9;32;25,6;0;0;;1011,4;95,09583144;74,91736693;87,6575279;88,19163943;1,583333333;90;10;90;
22/04/2016;2016;4;22;27;29,2;28,8;28;30,2;24,8;13,5;0;;1011,4;90,46861419;79,39197785;86,2223799;86,63789653;4,083333333;135;19;130;
23/04/2016;2016;4;23;27,5;30,4;29;28,6;31,4;26,4;0;0;;1011;88,28011653;73,20270454;87,7882698;84,38780185;4,708333333;90;19;120;
24/04/2016;2016;4;24;26,6;30,8;28,4;28,1;31,4;26,4;0,1;0;;1010,1;95,14101284;74,72558563;87,66021829;88,1669574;5,041666667;90;18;120;
25/04/2016;2016;4;25;28,2;29,4;28,8;28,65;31;26,8;1,3;0;;1010;88,45704752;76,71866147;87,71037085;85,33578184;4,541666667;90;22;120;
26/04/2016;2016;4;26;29;28,4;26;28,1;32;26,2;33,6;0;;1010,6;83,56006631;84,81355921;95,07477314;86,75211624;3,583333333;360;15;340;
27/04/2016;2016;4;27;27,2;30;28,6;28,25;31;26,4;0;0;;1010,8;93,62800239;75,65384895;86,96860191;87,46961391;2,541666667;315;12;310;
28/04/2016;2016;4;28;26,6;31,4;29,4;28,5;32;26;0;0;;1010,3;95,14087596;76,31842205;85,0034131;87,90089677;3,458333333;90;15;110;
29/04/2016;2016;4;29;28;32,2;29,6;29,45;32,8;26,4;ttu;0;;1010,9;92,19895461;71,6066367;85,06460902;85,26728873;2,75;90;12;90;
30/04/2016;2016;4;30;27;31,4;29,4;28,7;31,8;25;0;0;;1011,1;88,92141604;77,63136242;86,53771337;85,50297697;6,583333333;90;17;110;
01/05/2016;2016;5;1;25,6;26,6;27,8;26,4;30,8;24,4;11,6;0;;1011,1;93;92;90;92;2;CALM;11;140;
02/05/2016;2016;5;2;25,8;30,2;27,2;27,25;30,8;24,6;18,8;0;;1011,8;95;76;92;89;5;S;15;290;
03/05/2016;2016;5;3;24,6;30,4;28,9;27,125;31,2;24,6;8,5;0;;1012,3;97;80;83;89;3;CALM;11;110;
04/05/2016;2016;5;4;25,2;32,4;28,8;27,9;32,6;25,2;0;0;;1012,1;95;70;85;86;4;TGR;18;130;
05/05/2016;2016;5;5;27,2;27,8;28,2;27,6;30,6;23,4;5;0;;1010,7;81;91;80;83;4;T;11;170;
06/05/2016;2016;5;6;26;30,8;28,2;27,75;30,8;23,6;0;0;;1011;81;63;77;76;5;T;12;140;
07/05/2016;2016;5;7;25,6;31;28,6;27,7;31,2;25,4;0;0;;1012,5;85;66;80;79;7;TGR;19;140;
08/05/2016;2016;5;8;26,6;30,8;28,4;28,1;31,2;24,4;0;0;;1011,3;86;70;82;81;6;TGR;17;110;
09/05/2016;2016;5;9;25,6;30,8;28,6;27,65;31,6;25,2;0;0;;1011,2;91;71;82;84;5;CALM;17;140;
10/05/2016;2016;5;10;25,6;30,6;28,6;27,6;31;25,2;0;0;;1011;90;73;83;84;6;TGR;15;120;
11/05/2016;2016;5;11;26,2;31,2;28,8;28,1;31,6;26,2;3;0;;1011,7;90;72;83;84;7;T;23;100;
12/05/2016;2016;5;12;28,6;31,4;29,4;29,5;31,8;26,4;0;0;;1011,7;85;74;82;81;5;TGR;12;140;
13/05/2016;2016;5;13;27,8;32,8;29,4;29,45;33;26,4;0;0;;1011,5;89;71;83;83;5;T;11;90;
14/05/2016;2016;5;14;27,2;27;28;27,35;31;25,8;27,8;0;;1012,4;91;87;82;88;7;TGR;20;90;
15/05/2016;2016;5;15;28;31;28;28,75;31,2;25,2;0;0;;1013,3;80;70;77;77;8;TGR;17;110;
16/05/2016;2016;5;16;27,2;31,4;28,8;28,65;32;25;0;0;;1013,2;79;67;80;76;6;T;16;140;
17/05/2016;2016;5;17;27;30,4;28,6;28,25;31;24,4;0;0;;1011,5;81;71;82;79;6;T;16;120;
18/05/2016;2016;5;18;25,4;31;27,8;27,4;31,2;24;0;0;;1012,2;89;66;80;81;6;T;18;120;
19/05/2016;2016;5;19;25,6;30;27,8;27,25;31,6;23,2;0;0;;1013,2;87;73;81;82;4;TGR;12;120;
20/05/2016;2016;5;20;24,2;30,4;27,8;26,65;31;24;0;0;;1013,4;93;71;83;85;6;TGR;15;170;
21/05/2016;2016;5;21;26,4;31,6;28,4;28,2;32,4;24,6;0;0;;1013,6;81;64;80;77;6;TGR;16;100;
22/05/2016;2016;5;22;26,6;30,2;28,6;28;30,6;25,6;0;0;;1013,2;87;74;83;83;6;T;14;160;
23/05/2016;2016;5;23;27,5;30,2;28,6;28,45;31;24,6;0;0;;1013,3;86;74;82;82;6;TGR;13;120;
24/05/2016;2016;5;24;25;31,7;29,3;27,75;32,6;25;0;0;;1012,6;93;71;80;84;6;T;15;120;
25/05/2016;2016;5;25;27,8;30,8;28,8;28,8;31,8;26,2;4;0;;1012,9;86;75;82;82;8;T;18;130;
26/05/2016;2016;5;26;28,2;32,6;29,4;29,6;32,8;26,4;0;0;;1014,3;85;69;83;81;8;T;17;110;
27/05/2016;2016;5;27;28,2;31;29,4;29,2;31,8;24,4;0;0;;1012,9;85;72;83;81;4;T;11;110;
28/05/2016;2016;5;28;25,8;31,4;29;28;31,6;24,2;0;0;;1011,8;93;70;78;84;4;CALM;13;170;
29/05/2016;2016;5;29;25,2;32;29,6;28;32,4;25,2;0;0;;1012,7;92;65;79;82;4;TGR;15;140;
30/05/2016;2016;5;30;26,8;31,2;29,2;28,5;32,2;26,6;0;0;;1012,9;90;71;82;83;6;TGR;13;170;
31/05/2016;2016;5;31;27,4;31,8;29;28,9;32;25,8;0;0;;1011;87;65;83;81;7;TGR;17;130;
01/06/2016;2016;6;1;26,8;30,9;28,6;28,275;32;25,4;0;0;;1012,2;93,56976976;74,76747861;86,25031847;87,03933415;3,791666667;CALM;13;110;
02/06/2016;2016;6;2;26,6;30,4;28,8;28,1;32;25,2;0;0;;1011,7;91,95699599;71,88843163;83,28343188;84,77146388;5,222222222;T;15;120;
03/06/2016;2016;6;3;27;31,8;28,8;28,65;32,6;25,4;0;0;;1012,4;95,18038667;72,64347645;84,68027313;86,92113073;3,166666667;CALM;15;60;
04/06/2016;2016;6;4;26;32,4;28,9;28,325;32,8;25,4;0;0;;1012,5;93,45350031;63,80242383;86,21864031;84,23201619;2,833333333;CALM;12;90;
05/06/2016;2016;6;5;26,4;30;27,6;27,6;31;24,8;TTU;0;;1012,6;91,9191179;78,34939571;89,01685743;87,80112223;2,791666667;BL;11;130;
06/06/2016;2016;6;6;26;32;29,6;28,4;32;25,6;0;0;;1013;93,45255489;72,11232201;83,55788455;85,64382909;3,625;CALM;14;110;
07/06/2016;2016;6;7;26,8;31,6;29;28,55;32,4;25,4;0;0;;1013,2;95,15815583;73,81556803;85,57216508;87,42601119;3,083333333;CALM;12;120;
08/06/2016;2016;6;8;28,2;32,4;29,2;29,5;32,6;26,4;0;0;;1012,9;87,7003986;65,59637792;81,97998462;80,74428993;6,291666667;T;15;110;
09/06/2016;2016;6;9;28,2;31,4;29;29,2;32,2;26;0;0;;1012,5;76,10692885;73,71110884;83,34576203;77,31768214;6,333333333;T;15;100;
10/06/2016;2016;6;10;26,6;31,4;28,8;28,35;32,2;26,4;0;0;;1013;90,3799063;73,70979502;84,80288074;84,81812209;5,583333333;T;16;130;
11/06/2016;2016;6;11;28,2;32;29,4;29,45;32,2;26,4;0;0;;1013,3;84,73564302;70,23382476;82,04595139;80,43776555;5,25;T;14;100;
12/06/2016;2016;6;12;28;32,2;28,9;29,275;32,2;26,5;0;0;;1012,6;84,67354716;70,97211812;83,41871369;80,93448153;5,958333333;T;16;140;
13/06/2016;2016;6;13;28,4;31,6;28,8;29,3;32,2;24,7;10,5;0;;1011,4;83,34937628;68,76490222;84,87344549;80,08427507;6,25;T;27;100;
14/06/2016;2016;6;14;26,8;25,6;25,2;26,1;29,4;24,2;17,6;0;;1010,9;91,99422105;96,6743774;98,3156776;94,74462428;3,166666667;CALM;16;60;
15/06/2016;2016;6;15;31;30,4;28,4;30,2;31;25,8;1,3;0;;1011;60,98955966;79,89524857;89,06774992;72,73552945;3,416666667;T;9;100;
16/06/2016;2016;6;16;27,4;31,2;29;28,75;31,6;27,2;0;0;;1010,5;90,5535251;74,92492025;86,34208004;85,59351262;7,541666667;T;17;140;
17/06/2016;2016;6;17;28,4;30,6;29;29,1;32,4;26,6;0,5;0;;1009,3;81,91196855;78,62642941;84,88197094;81,83308436;5,208333333;T;18;110;
18/06/2016;2016;6;18;28;30,4;27,8;28,55;30,8;24,8;24,6;0;;1009,5;87,65954569;79,89678581;90,55665964;86,44313421;5,25;CALM;25;110;
19/06/2016;2016;6;19;26,2;30,4;26,6;27,35;31;24,2;7,9;0;;1010,7;95,09681246;73,20409538;93,50168266;89,22485074;3,291666667;BL;17;210;
20/06/2016;2016;6;20;25,4;29,6;28,1;27,125;31,4;24,6;0;0;;1010,6;93,36724747;78,18997894;87,44784284;88,09307918;2,125;CALM;8;120;
21/06/2016;2016;6;21;25,3;30;28,2;27,2;31,4;24,7;0,5;0;;1010,6;94,17244553;71,67064452;87,5525539;86,89202237;2,75;CALM;13;50;
22/06/2016;2016;6;22;25,4;31,2;28,6;27,65;32;24,6;0;0;;1011,2;95,00648102;68,52790719;83,1421465;85,42075393;2,833333333;CALM;12;110;
23/06/2016;2016;6;23;26;29,8;28,2;27,5;31,4;25;TTU;0;;1011,6;91,84867129;78,27089488;83,07134622;86,25989592;2,5;CALM;11;170;
24/06/2016;2016;6;24;25,8;31,5;28,7;27,95;31,6;25,8;0;0;;1011,1;93,42651034;65,62485247;83,21500352;83,92321917;4,208333333;CALM;15;120;
25/06/2016;2016;6;25;27,7;30;29;28,6;31,2;25,2;0;0;;1011,7;83,83689556;72,97900531;83,27931833;80,98302869;4,791666667;TGR;15;140;
26/06/2016;2016;6;26;26;32,2;28,9;28,275;32,4;25,6;TTU;0;;1011,8;91,84819858;67,89504157;86,2223799;84,45345466;3,875;CALM;12;100;
27/06/2016;2016;6;27;26,2;28,8;27,8;27,25;30;24,2;19,4;0;;1010,8;95,09667232;80,6417699;90,51407636;90,33729772;3,541666667;BL;19;130;
28/06/2016;2016;6;28;24,6;27,8;24,8;25,45;28,6;24,2;53;0;;1010,8;96,59672526;86,10922887;98,28367037;94,39658744;4,083333333;TGR;12;150;
29/06/2016;2016;6;29;26,2;29,2;28,2;27,45;30,2;24,6;7,4;0;;1012;86,3770326;83,63371603;90,55404752;86,73545719;4,375;CALM;16;100;
30/06/2016;2016;6;30;26,2;31,3;24,8;27,125;31,4;24,8;0;0;;1012,7;91,88267448;72,37793359;91,62224794;86,94138263;3,875;CALM;17;120;
01/07/2016;2016;7;1;25,6;30,6;28;27,45;31,2;25,2;23,8;0;;1011,9;96,67340933;77,94030311;90,11812563;90,35131185;4,916666667;CALM;27;100;
02/07/2016;2016;7;2;26,6;31,2;28,8;28,3;31,4;25;0;0;;1013,1;96,74604367;77,53240364;84,87141563;88,97397665;7,722222222;T;18;120;
03/07/2016;2016;7;3;26,6;31;28,6;28,2;31,4;25,6;2;0;;1013,2;95,13676952;74,80920963;87,75871565;88,21036608;5,375;T;16;110;
04/07/2016;2016;7;4;26,8;31;28,4;28,25;32;26,8;0;0;;1012;88,09639722;71,57350255;83,21130424;82,74440031;7,916666667;T;17;90;
05/07/2016;2016;7;5;28;29,6;28,3;28,475;31,8;26;0,5;0;;1011,3;80,29830096;80,95017002;84,68279538;81,55739183;5,916666667;T;17;100;
06/07/2016;2016;7;6;27,4;30,8;28,6;28,55;31,4;26,4;0;0;;1011,6;82,98832501;70,82651207;78,24463995;78,76195051;8,333333333;T;17;120;
07/07/2016;2016;7;7;27,6;30,6;28;28,45;31,6;24,2;TTU;0;;1011,5;83,06235308;71,35272404;81,51553623;79,74824161;6,541666667;TGR;21;110;
08/07/2016;2016;7;8;24,8;30,6;29,6;27,45;31,2;24,8;TTU;0;;1011,6;93,27239805;74,61786242;78,95684801;85,02987663;5,333333333;T;19;120;
09/07/2016;2016;7;9;26;30,8;28,6;27,85;31;26;0;0;;1011,9;94,26237617;69,53733736;81,8268862;84,97224397;5,708333333;T;15;120;
10/07/2016;2016;7;10;27,4;30,4;28,6;28,45;31,2;25,5;3;0;;1011;89,01777167;75,84990413;84,78401927;84,66736669;6,875;T;17;100;
11/07/2016;2016;7;11;26,7;30,8;28,6;28,2;31,6;25,8;0;0;;1012,2;92,7630699;72,11348503;86,22387574;85,96587514;4,958333333;T;15;120;
12/07/2016;2016;7;12;27,1;31;28,6;28,45;31,6;26;0;0;;1010,9;92,04662206;73,51838464;84,74893935;85,59014203;4,75;T;15;100;
13/07/2016;2016;7;13;27,4;31;28,4;28,55;31,5;26,4;0;0;;1010,3;87,49698051;73,51905666;85,42333281;83,48408762;5,333333333;T;17;90;
14/07/2016;2016;7;14;26,9;31,6;28,4;28,45;31,6;25,8;TTU;0;;1011;90,44850687;74,46694602;86,22724137;85,39780029;4,5;T;14;100;
15/07/2016;2016;7;15;27,2;31,2;28,6;28,55;31,7;24,8;39,4;0;;1010,5;85,9233141;68,53192863;81,94752263;80,58151986;7,208333333;T;17;110;
16/07/2016;2016;7;16;24,6;26,6;25,8;25,4;28,8;25,4;21,3;0;;1011,6;98,29183098;91,96087431;93,48565478;95,50754776;5,291666667;T;17;150;
17/07/2016;2016;7;17;27;29,8;28,4;28,05;30,6;25,2;0,7;0;;1012,1;90,46674236;81,02770983;87,54601343;87,37680199;4,125;CALM;17;110;
18/07/2016;2016;7;18;25,6;30,6;27,6;27,35;30,8;25,2;0;0;;1011;93,39674561;75,94304587;85,20422281;86,98518998;4,666666667;TGR;16;120;
19/07/2016;2016;7;19;27,2;30,2;28,2;28,2;30,8;25,2;0;0;;1009,8;82,17868346;73,10235448;80,31141661;79,44278451;4,208333333;T;14;140;
20/07/2016;2016;7;20;27,2;29,4;26,6;27,6;30,9;23,8;44,6;0;;1010,2;88,97247036;80,87837726;89,60515359;87,1071179;3,875;CALM;15;130;
21/07/2016;2016;7;21;25,8;25,4;26,2;25,8;28,2;24;16,9;0;;1011,3;96,68904673;94,18701439;91,88921466;94,86358063;2,666666667;CALM;14;30;
22/07/2016;2016;7;22;25,2;30,6;28;27,25;30,8;24,2;0,8;0;;1011,5;98,31547934;73,30212499;90,47262525;90,10142723;3;CALM;12;100;
23/07/2016;2016;7;23;25,4;31;28,8;27,65;31,2;25,2;0;0;;1011,6;97,48929288;72,22357595;84,5548133;87,93924375;4,875;T;15;90;
24/07/2016;2016;7;24;26,8;29,8;27,8;27,8;30,2;24,6;0;0;;1011,1;79,03819117;74,21300338;82,99838166;78,82194184;4,708333333;TGR;15;130;
25/07/2016;2016;7;25;25,4;30,4;28;27,3;31,2;23,6;0;0;;1011,8;91,7363119;71,89135971;82,21754386;84,39538184;5,708333333;TGR;15;120;
26/07/2016;2016;7;26;24,8;30,1;28,8;27,125;31;24,8;1;0;;1011,4;93,27280414;69,76648026;74,60896668;82,7302638;7,458333333;TGR;17;120;
27/07/2016;2016;7;27;26,8;30,8;28;28,1;30,8;26;0,3;0;;1011;84,2760108;67,01945705;77,33737735;78,227214;8,291666667;TGR;17;120;
28/07/2016;2016;7;28;27,4;29,8;28;28,15;30,8;26;0;0;;1012,1;81,50613261;74,20959405;81,59239923;79,70356462;9,958333333;T;22;100;
29/07/2016;2016;7;29;27,2;30,8;28,4;28,4;30,8;26,6;0;0;;1011,7;83,66066056;65,77205929;76,74491889;77,45957482;8,458333333;T;18;100;
30/07/2016;2016;7;30;27,4;30,8;28,1;28,425;31,4;26;0;0;;1011,3;75,69898092;67,01688129;80,21916726;74,6585026;6,875;TGR;15;100;
31/07/2016;2016;7;31;27,6;29,8;27,6;28,15;30,6;25;0;0;;1011,4;80,12751703;68,93054525;77,04492877;76,55762702;7,541666667;T;19;110;
01/08/2016;2016;8;1;26,6;30,8;28;28;31,2;24,6;0;0;;1011,2;78,20250211;64,52478511;78,64101726;74,89270164;6,083333333;TGR;15;160;
02/08/2016;2016;8;2;26,2;30,4;27,8;27,65;30,8;24,6;0;0;;1010,2;79,509546;63,00342567;75,5020941;74,38115294;5,444444444;TGR;13;150;
03/08/2016;2016;8;3;25,4;29,6;27,8;27,05;30,8;25;0;0;;1010,3;90,12341561;70,12065171;78,59451016;82,24049827;5,333333333;TGR;16;130;
04/08/2016;2016;8;4;25,2;30,4;28,2;27,25;31;24,6;1,5;0;;1011;90,07596025;75,84928192;76,11889554;83,03002449;7,583333333;T;18;100;
05/08/2016;2016;8;5;26,8;30,3;28,6;28,125;32;25,2;0;0;;1012,2;88,86914959;71,8299639;83,06661299;83,15871902;4,541666667;T;17;110;
06/08/2016;2016;8;6;25,6;30,8;28,4;27,6;31,7;23,4;0;0;;1012,1;93,39461586;69,54205959;83,14074301;84,86800858;3,583333333;CALM;15;110;
07/08/2016;2016;8;7;24,8;31,2;28,4;27,3;31,8;23,9;0;0;;1012,1;96,61129586;71,0478101;84,61423743;87,22115981;3,583333333;CALM;15;120;
08/08/2016;2016;8;8;27,6;30,4;28;28,4;31,4;25,8;0;0;;1012,3;86,78952429;73,85173491;84,67859164;83,02734378;5,708333333;T;17;90;
09/08/2016;2016;8;9;27,2;30,8;28,2;28,35;31,4;25,8;0;0;;1012,4;82,91010977;73,4067451;80,89970326;80,03166698;6,333333333;T;16;120;
10/08/2016;2016;8;10;26,8;30,5;28,4;28,125;31;23,6;0;0;;1013,1;82,00455815;63,05988494;73,20924445;75,06956142;7,458333333;T;20;130;
11/08/2016;2016;8;11;24,4;31;28,4;27,05;31,2;26,4;0;0;;1012,6;89,88279666;68,39220658;77,52630262;81,42102563;5,541666667;TGR;16;140;
12/08/2016;2016;8;12;27,6;31;28,7;28,725;31,6;24,8;9;0;;1012,6;83,05714653;72,22003903;77,62456034;78,98972311;8,958333333;TGR;17;100;
13/08/2016;2016;8;13;26,6;29,8;26,8;27,45;30;26;2;0;;1012,3;88,81947264;76,22799995;80,13199208;83,49973433;7,166666667;TGR;23;120;
14/08/2016;2016;8;14;27;29,6;28,2;27,95;31,2;26;0;0;;1011,7;87,38256282;72,7628426;79,54339975;81,767842;7,833333333;T;17;120;
15/08/2016;2016;8;15;27,8;30;28;28,4;31,4;26,6;0;0;;1011,6;81,66849229;71,6631547;80,21972015;78,80496486;10,83333333;TGR;19;110;
16/08/2016;2016;8;16;28;31;28,4;28,85;31,4;26;0;0;;1011,5;81,74685244;72,22428333;80,38801859;79,0265017;7,958333333;T;20;90;
17/08/2016;2016;8;17;26,4;30;28,8;27,9;30,7;26;0;0;;1012,3;88,76958106;75,65384895;77,48962128;82,67065809;5,458333333;T;15;170;
18/08/2016;2016;8;18;27;31,4;28,4;28,45;31,6;26,2;0;0;;1010,8;81,3503665;65,55805559;73,33948058;75,3995673;9,25;TGR;22;140;
19/08/2016;2016;8;19;27,3;30,6;28,4;28,4;31,2;26,2;0;0;;1011;63,14319552;53,56997039;69,09088715;62,23681215;7,708333333;TGR;18;150;
20/08/2016;2016;8;20;27,2;30,4;27,4;28,05;31;24,4;0;0;;1011,3;67,14653198;51,63472074;74,17110148;65,02472154;5,291666667;T;15;150;
21/08/2016;2016;8;21;26,4;30,2;28;27,75;30,4;23,2;0;0;;1010,9;77,36492558;64,10196564;70,20157526;72,25834802;6,125;T;14;100;
22/08/2016;2016;8;22;24,6;31;28,2;27,1;31,2;23,2;0;0;;1010,8;83,46456001;57,44071145;77,25145091;75,4053206;3,708333333;CALM;11;120;
23/08/2016;2016;8;23;25;30;27,2;26,8;31;24,4;0;0;;1010,5;85,20634423;64,59768798;77,05880387;78,01729508;6,5;TGR;20;100;
24/08/2016;2016;8;24;27;30,8;27,8;28,15;31;25,6;0;0;;1010,2;74,05305057;62,08609972;76,43712206;71,65733073;7,833333333;TGR;17;160;
25/08/2016;2016;8;25;27,1;30,1;27,8;28,025;30,8;25;0;0;;1010,8;72,68007644;67,19331554;77,145825;72,42482336;7,041666667;T;19;120;
26/08/2016;2016;8;26;27;31;28,4;28,35;31,4;26,4;0;0;;1011,7;81,34608803;67,14590411;80,98110893;77,70479727;6,291666667;T;16;100;
